Date,SM,Start Depth,End Depth,Site_ID,Sensor
2/6/2007,26.015,30,60,1,2
2/6/2007,26.015,60,100,1,3
2/7/2007,18.4416,15,30,1,1
2/7/2007,25.9771,30,60,1,2
2/7/2007,25.9771,60,100,1,3
2/8/2007,18.364,15,30,1,1
2/8/2007,25.9492,30,60,1,2
2/8/2007,25.9492,60,100,1,3
2/9/2007,18.30875,15,30,1,1
2/9/2007,25.9169,30,60,1,2
2/9/2007,25.9169,60,100,1,3
2/10/2007,18.3271,15,30,1,1
2/10/2007,25.92,30,60,1,2
2/10/2007,25.92,60,100,1,3
2/11/2007,18.32865,15,30,1,1
2/11/2007,25.9729,30,60,1,2
